1 0.0874912 0.0340455
2 0.110851 0.0456249
3 0.134904 0.0502715
4 0.154453 0.0609703
5 0.123697 0.0503666
6 0.136398 0.052025
7 0.221766 0.0854204
8 0.239216 0.0915056
9 0.340486 0.141095
10 0.354024 0.152156
11 0.474742 0.217287
12 0.537828 0.255329
13 0.673278 0.353112
14 0.647371 0.35006
15 0.795061 0.446816
16 1.29901 0.810362
17 1.7158 1.16282
18 2.52686 1.76501
19 2.87723 2.22367
20 4.07869 3.39416
21 3.5815 3.17516
22 3.76947 3.76403
23 3.81163 3.91494
24 2.87589 3.4131
25 3.11132 3.81856
26 2.13749 2.81058
27 1.34639 1.92159
28 0.870171 1.30689
29 0.828391 1.34446
30 0.518211 0.944096
31 0.296534 0.538093
32 0.478829 0.958027
33 0.27457 0.56066
34 0.313428 0.641731
35 0.247642 0.544515
36 0.245049 0.547216
37 0.267389 0.504676
38 0.253114 0.498452
39 0.272998 0.508916
40 0.306095 0.63729
41 0.325979 0.522661
42 0.338689 0.535369
43 0.292385 0.492474
44 0.436675 0.824879
45 0.290362 0.502343
46 0.341622 0.7599
47 0.254438 0.573142
48 0.178988 0.37581
49 0.20224 0.515085
50 0.131878 0.346161
51 0.129717 0.393632
52 0.143847 0.388864
53 0.103747 0.356049
54 0.108233 0.364499
55 0.085609 0.257234
56 0.0796728 0.333271
57 0.0659961 0.252601
58 0.0498731 0.212842
59 0.071675 0.263026
60 0.0603193 0.247828
61 0.0659236 0.338583
62 0.0624267 0.227665
63 0.0841952 0.292836
64 0.0454409 0.174618
65 0.0421573 0.188727
66 0.0560105 0.276576
67 0.0540096 0.327155
68 0.0474156 0.225925
69 0.0458651 0.228546
70 0.0527549 0.233033
71 0.0515077 0.264592
72 0.0308299 0.190642
73 0.0341586 0.221033
74 0.0414275 0.220347
75 0.0399828 0.234289
76 0.0267763 0.218983
77 0.0204849 0.155952
78 0.0260739 0.172654
79 0.0308375 0.161217
80 0.0233867 0.171301
81 0.0309452 0.183502
82 0.0220268 0.159295
83 0.0285418 0.21322
84 0.0276549 0.137233
85 0.0227792 0.116417
86 0.0242976 0.248359
87 0.0255448 0.142383
88 0.0292554 0.167293
89 0.0173252 0.161956
90 0.0208064 0.177193
91 0.0195709 0.146673
92 0.0212575 0.164821
93 0.0231009 0.192122
94 0.017176 0.12716
95 0.0176308 0.146538
96 0.0281248 0.184874
97 0.0196527 0.126536
98 0.0243058 0.159742
99 0.0188393 0.17057
100 0.0192427 0.113665
101 0.0169633 0.148295
102 0.015743 0.149725
103 0.0247685 0.13822
104 0.0164172 0.133421
105 0.0146679 0.109008
106 0.0176898 0.137458
107 0.020113 0.157517
108 0.0174485 0.148009
109 0.0154011 0.119754
110 0.0205844 0.130577
111 0.0191585 0.103677
112 0.0138924 0.1511
113 0.018728 0.127413
114 0.0189607 0.103176
115 0.0165864 0.106497
116 0.0191386 0.145974
117 0.0157748 0.131866
118 0.0222433 0.147954
119 0.0233919 0.154114
120 0.0188126 0.123652
121 0.0189638 0.127798
122 0.0163674 0.1268
123 0.016332 0.172988
124 0.0147693 0.105035
125 0.0210725 0.153266
126 0.0183837 0.1056
127 0.0182317 0.123142
128 0.0212909 0.148308
129 0.0201143 0.146478
130 0.0181152 0.135073
131 0.0163977 0.116863
132 0.020342 0.152933
133 0.0218084 0.107323
134 0.0197616 0.131671
135 0.0164596 0.143927
136 0.0176736 0.125586
137 0.0180018 0.128617
138 0.0211848 0.123137
139 0.0225422 0.113843
140 0.0195899 0.0976841
141 0.0153274 0.109226
142 0.017023 0.119758
143 0.0211148 0.135445
144 0.014645 0.076386
145 0.0188251 0.102894
146 0.0200913 0.125468
147 0.02514 0.1771
148 0.0172824 0.147071
149 0.0189941 0.10718
150 0.0138496 0.112769
151 0.0197203 0.130058
152 0.0162302 0.0989111
153 0.0208585 0.144873
154 0.0204645 0.136208
155 0.0190819 0.12943
156 0.0172071 0.100107
157 0.0153421 0.0952379
158 0.0189257 0.121432
159 0.0217558 0.117365
160 0.0190522 0.151122
161 0.0169544 0.112816
162 0.018957 0.0900561
163 0.0188042 0.182247
164 0.0168077 0.122695
165 0.0206544 0.154293
166 0.0241532 0.111413
167 0.0183767 0.198159
168 0.015521 0.127878
169 0.0296126 0.139036
170 0.0212165 0.140268
171 0.0274225 0.107977
172 0.0187755 0.104122
173 0.0278604 0.108112
174 0.0160005 0.108505
175 0.0270383 0.0654194
176 0.0208657 0.113226
177 0.0240586 0.125301
178 0.0183133 0.0823767
179 0.0151214 0.0940998
180 0.022234 0.0990929
181 0.018402 0.12569
182 0.0290531 0.104837
183 0.0223609 0.0956064
184 0.0136679 0.121673
185 0.0205723 0.098904
186 0.0180605 0.113157
187 0.0218756 0.131572
188 0.0183752 0.108359
189 0.0248223 0.0987968
190 0.0244783 0.140944
191 0.0164836 0.180071
192 0.0228559 0.0980666
193 0.0167631 0.11615
194 0.0205167 0.111299
195 0.0194137 0.101871
196 0.0221864 0.0916944
197 0.0283102 0.120163
198 0.026434 0.0989256
199 0.022577 0.128018
200 0.0244785 0.116808
201 0.0194882 0.0949602
202 0.0233018 0.104653
203 0.014683 0.10602
204 0.0163801 0.106244
205 0.0245509 0.129162
206 0.0180153 0.0875537
207 0.0291133 0.0854776
208 0.0166098 0.103058
209 0.0179491 0.106635
210 0.0174689 0.111369
211 0.0217446 0.117376
212 0.0213946 0.125205
213 0.0206292 0.120782
214 0.0162792 0.0981479
215 0.02105 0.0721842
216 0.0201202 0.120424
217 0.0173151 0.0925178
218 0.0167419 0.105144
219 0.0175932 0.102973
220 0.0140317 0.124296
221 0.0201117 0.0962299
222 0.0322306 0.110897
223 0.020131 0.0888454
224 0.0171898 0.121956
225 0.0214022 0.122517
226 0.0207276 0.103667
227 0.0243193 0.0822934
228 0.0163864 0.0793838
229 0.0198347 0.0865195
230 0.0226729 0.0936897
231 0.0239376 0.0994588
232 0.0316869 0.067724
233 0.0216976 0.101579
234 0.0229327 0.125976
235 0.0234937 0.132064
236 0.0274116 0.0985257
237 0.0249336 0.0932567
238 0.0231618 0.0839246
239 0.0173789 0.118799
240 0.0194814 0.116862
241 0.0217129 0.117981
242 0.0200091 0.117316
243 0.0166027 0.0945088
244 0.0222907 0.106533
245 0.0200721 0.121307
246 0.0236043 0.0847149
247 0.0205636 0.14255
248 0.0318973 0.124212
249 0.030299 0.127536
250 0.020061 0.121138
251 0.0157176 0.0890129
252 0.0220159 0.132637
253 0.0189952 0.119971
254 0.0221763 0.127236
255 0.021939 0.143066
256 0.0273678 0.0809429
257 0.0248189 0.0956308
258 0.02536 0.0999918
259 0.019999 0.0985144
260 0.032972 0.111318
261 0.0163751 0.0898873
262 0.0223016 0.09773
263 0.0187852 0.102199
264 0.0283515 0.097574
265 0.0211161 0.139912
266 0.0263831 0.088274
267 0.0257349 0.0985511
268 0.0294935 0.0959208
269 0.0209876 0.0913567
270 0.020824 0.0841875
271 0.020231 0.107369
272 0.0240462 0.125516
273 0.0281698 0.109836
274 0.0234389 0.10861
275 0.0223984 0.0740894
276 0.0250322 0.120618
277 0.0257628 0.0975749
278 0.0115334 0.0929838
279 0.027962 0.0727235
280 0.0282507 0.0887762
